Date,Source,Title,URL,Content
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations/central-america,"Deeply rooted in Costa Rican and Nicaraguan culture, this staple of rice and beans with a side of eggs gets a spicy kick from Salsa Lizano (a sauce similar to Worcestershire). In southern Belize, a sweet and creamy heritage drink made from seaweed has become a symbol of the country's sustainable underwater farming initiatives. Deeply rooted in Costa Rican and Nicaraguan culture, this staple of rice and beans with a side of eggs gets a spicy kick from Salsa Lizano (a sauce similar to Worcestershi"
3/11/2025,BBC,BBC Weather,https://www.bbc.com/weather," Weather forecasts for thousands of locations around the world This video can not be played Will we see the lunar eclipse in the UK? Blood moon to coincide with partial lunar eclipse in UK this week. Wintry showers and cold return to UK After the warmest weather of the year so far, it's going to turn much colder for all of us this week. Weather for the Week Ahead. Video, 00:03:29Weather for the Week Ahead As colder air arrives there'll be a change in the feel of the weather with a drop in temper"
3/11/2025,BBC,Green Living,https://www.bbc.com/future-planet/green-living,"The dopamine-spiking effects of ultra-fast fashion are far outweighed by the wellbeing rewards of a capsule wardrobe, according to these less-is-more experts. Make a splash this summer ?�? from luxury vintage to sustainable fabrics, here's our smart guide to swimming in style. One team is on a mission to create 3D printed sea walls with environmental benefits. Want to gift sustainably, dress stylishly, and help the planet? Scraps might be the answer.  Living a zero-waste life is great for the envi"
3/11/2025,BBC,Executive Lounge,https://www.bbc.com/business/executive-lounge,"Cherie Clonan, CEO of The Digital Picnic, explains how free dinners, burnout-preventing days off and even ADHD assessments have boosted employee wellbeing ?�? and her bottom line. Perhaps no app has mastered user loyalty quite like Duolingo, the gamified language-learning platform 34 million people a day can't put down. Microsoft is turning to AI to make its workplace more inclusive Zoom chief product officer Smita Hashim explains why even video-chat innovators need the physical space ?�? with a lit"
3/11/2025,BBC,Earth,https://www.bbc.com/future-planet,"After thousands of rare Chilean cacti were found in the house of an Italian collector, a years-long trial slowly unravelled how they got there. Major oil spills can be catastrophic for seabirds and marine life. Nearly 15 years on from the biggest marine spill in history, are we any better at cleaning up oil at sea? Electric Jeeps and carbon credits are unlikely to make up for gas-guzzling private flights and building mini towns in the remote savannah. So, what should travellers be looking for? E"
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations/middle-east,"Egypt may have the Pyramids of Giza, but Iraq has the Ziggurat of Ur ?�? an incredibly well-preserved engineering achievement that towers over the ruins of an important ancient city. Along a single road cutting across the heart of Iraq, you can see where people first learned to write, use maths and invent the wheel. Egypt may have the Pyramids of Giza, but Iraq has the Ziggurat of Ur ?�? an incredibly well-preserved engineering achievement that towers over the ruins of an important ancient city. Alo"
3/11/2025,BBC,Books,https://www.bbc.com/culture/books,"This year's festival will have more than 600 events from 22 May to 1 June. Sarah Lonsdale explores the life of Evelyn Cheesman, from Westwell, in her book Wildly Different. The actor and writer states the importance of young readers having a feeling of inclusion. The novel will revisit Dolphin and Star, who grew up dealing with their mother?�?s bipolar disorder. Families are asked to decorate potatoes instead of little people this World Book Day. Children in Bradford preparing for World Book Day s"
3/11/2025,BBC,Enemies no more? How Russia's rhetoric about the US is changing,https://www.bbc.com/news/videos/c9wpv91dzx2o,"The BBC's Russia editor Steve Rosenberg explores how Moscow has warmed to Trump's America, following the US president's return to power. Former US President Joe Biden and Russian President Vladimir Putin had made clear their mutual dislike for one another. But since Donald Trump won the US presidential race for a second time and returned the White House, there has been a distinct change in tone towards the US in the Kremlin and Russian state media. America has withdrawn its military support for "
3/11/2025,BBC,Contact the BBC,https://www.bbc.co.uk/contact," Menu Choose from these areas for information or help about our programmes and services. Information about issues, programmes or services which we're often asked about. Get support to resolve problems with BBC iPlayer, along with how to guides, FAQs and updates on known issues. Get support to resolve problems with BBC Sounds, along with how to guides, FAQs and updates on known issues. Details of organisations offering support if you're affected by issues in our coverage The BBC helped raise over"
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/in_pictures,"A selection of some of the most striking sports photographs taken around the world over the past seven days. Crowds filled the Sambadrome to watch samba schools face off at Rio Carnival.  A selection of the week's best photos from across the African continent and beyond. Around the world, prayers and services are being held in support of the pontiff. Moving accounts of some of the men and women behind the striking images that have encapsulated the war. Crowds filled the Sambadrome to watch samba"
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/england,"Kyle Clifford raped and shot his ex-partner, and also killed her sister and their mother. John Hunt tells triple murderer Kyle Clifford ""they're going to roll out the red carpet for you"" in hell. Lisa Lailey says she is sharing her story to help other victims of controlling and coercive behaviour. Graeme Perks was in hospital for more than a month after the attack, a trial hears. The winner, who bought a ticket in Sevenoaks, is set to receive ??10,000 every month for 30 years. John Hunt tells tri"
3/11/2025,BBC,Artificial Intelligence,https://www.bbc.com/innovation/artificial-intelligence,"The video apparently satirising a proposal to ""take over"" the Gaza Strip was shared by the US president on social media. The government is proposing changes to copyright law. The data centre, at Cambois in Northumberland, is intended to provide computing power to tech firms. The collaboration will see students and staff gain access to funding and ""cutting-edge"" AI tools. The centre is the first major new academic department at Cambridge to be established this century. The scheme, for all seconda"
3/11/2025,BBC,"Man Utd plan to build 'iconic' ??2bn 100,000-capacity stadium",https://www.bbc.com/sport/football/articles/cvgprplz94yo,"This video can not be played Watch: Man Utd unveil images of new stadium Manchester United have announced plans to build the biggest stadium in the UK - an ""iconic"" new ??2bn 100,000-seater ground close to Old Trafford. Once construction is complete, the club's existing home is likely to be demolished.  Co-owner Sir Jim Ratcliffe said he wanted to build the ""world's greatest football stadium"", which the club hopes could be finished in five years. United's announcement comes after an extensive con"
3/11/2025,BBC,"



",https://shop.bbc.com/,"Spend 
    
      $100.00
    
  
 to get free shipping.
 Your cart is currently empty. 
            Shipping, taxes, and discounts calculated at checkout.
            Orders will be processed in USD.
           Led by pathologist Dr Nikki Alexander and forensic scientist Jack Hodgson, no case is ever the same for the investigators. A serial killer resurfaces, death stalks a campus, a mummified woman rocks a community, bodies are found entombed underground and deep fakes obscure the truth. As th"
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/topics/c2vdnvdg6xxt,"Philippe Lazzarini warns of a renewed hunger crisis unless aid and electricity supplies resume. Eli Cohen's announcement on Sunday came one week after Israel cut off all aid supplies to the territory.  The president also appeared to threaten civilians in Gaza, saying they would be ""dead"" if they held hostages. They say the Arab League's proposal for post-war reconstruction fails to address realities in Gaza. The UN says at least 80 community kitchens may run out of stock, and remaining food rati"
3/11/2025,BBC,Adventures,https://www.bbc.com/travel/adventures,"This car-free isle off Donegal's coast was last inhabited full-time in the 1970s. Now, Owey locals are resurrecting a lost way of life ?�? and adventurous travellers are welcome. With season three of The White Lotus drawing new visitors to the already bustling shores of Phuket and Koh Samui, a very different story is unfolding across the Gulf of Thailand. Spanning 11,000 sq km of protected, pristine wilderness, Jasper National Park offers a one-of-a-kind destination for stargazers. As White Lotus "
3/11/2025,BBC,A few rules for us and you,https://www.bbc.co.uk/usingthebbc/terms," We want everyone to enjoy the BBC. But there are a few rules to stick to. Take a look through our explainers to see what you (and we) can and can't do. Our explainers cover questions we often get asked. Can't find what you're after? Take a look at the full version of the Terms of Use. The page will automatically reload. You may need to reload again if the build takes longer than expected.
             Hides preview environment warning banner on preview pages. Select a theme and theme mode and c"
3/11/2025,BBC,Live Now,https://www.bbc.com/live/sport,Copyright 2025 BBC. All rights reserved.????The BBC is not responsible for the content of external sites.??Read about our approach to external linking. ??
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/world/middle_east,"The militia alliance that controls much of north-eastern Syria will merge with new state institutions, the presidency says. A monitoring group says 973 civilians have been killed in revenge attacks against the Alawite sect since Thursday. The UK-based Syrian Observatory for Human Rights (SOHR) said 830 civilians had been killed.  Eli Cohen's announcement on Sunday came one week after Israel cut off all aid supplies to the territory.  Trump says he offered Iran a chance to negotiate on their nucl"
3/11/2025,BBC,Live Now,https://www.bbc.com/live,Copyright 2025 BBC. All rights reserved.????The BBC is not responsible for the content of external sites.??Read about our approach to external linking. ??
3/11/2025,BBC,Film & TV,https://www.bbc.com/culture/film-tv,"From Captain America: Brave New World to Bridget Jones: Mad About the Boy, these are the films to stream and watch at the cinema this month. From the return of HBO's holiday-resort satire to a political thriller starring Robert De Niro and the latest violent period drama from Peaky Blinders creator Stephen Knight. This year's ceremony featured a bizarre James Bond tribute ?�? while failing to duly honour visionary director David Lynch. That choice spoke to the awards' profound identity crisis. Fro"
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations/antarctica,"Spanish adventure athlete Antonio de la Rosa attempted to row alone through the roughest seas on the planet to Antarctica. Very little went according to plan. Not only is Deception Island littered with lore and history, it's also one of the only places on the planet where ships can sail directly into the centre of a submerged caldera. Spanish adventure athlete Antonio de la Rosa attempted to row alone through the roughest seas on the planet to Antarctica. Very little went according to plan. Not "
3/11/2025,BBC,From almost quitting football to Ballon d'Or hope - Raphinha's rebirth,https://www.bbc.com/sport/football/articles/c07zvx122jjo,"On his 18th birthday, Raphinha sat alone in his tiny room in Florianopolis, staring at his phone. No messages. No calls. No offers. Injured and out of the Avai U20 team, he was on the verge of giving up.  Football had been his escape from the favelas of Brazil's Porto Alegre, but now it felt like a dead end. His dream was slipping away and for the first time - although by no means the last - he wondered if he was chasing something that wasn't meant for him. Then came the voice that changed every"
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/uk,"The two ships collided in the North Sea on Monday and the cargo ship is still on fire. Kyle Clifford raped and shot his ex-partner, and also killed her sister and their mother. Some Labour MPs urge ministers to tackle the ""crisis of economic inactivity"", while others oppose cuts. The former footballer has been speaking about his future after stage two diagnosis. Frequent donors were more likely to have different genetic changes in their blood stem cells, scientists found. Kyle Clifford raped and"
3/11/2025,BBC,Doctors didn't warn women of 'risky sex' drug urges,https://www.bbc.com/news/articles/cgkmrev6z2mo,"Patients prescribed drugs for movement disorders - including restless leg syndrome (RLS) - say doctors did not warn them about serious side effects that led them to seek out risky sexual behaviour. Twenty women have told the BBC that the drugs - given to them for RLS, which causes an irresistible urge to move - ruined their lives. A report by drugs firm GSK - seen by the BBC - shows it learned in 2003 of a link between the medicines, known as dopamine agonist drugs, and what it described as ""dev"
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/world/latin_america,"Eight hours of rainfall hit Bah??a Blanca, killing at least 13 people and leaving many areas under water. The Vatican said on Saturday the Pope had shown a ""good response"" in recent days to his treatment at Rome's Gemelli hospital. Crowds filled the Sambadrome to watch samba schools face off at Rio Carnival.  BlackRock will buy two ports after Trump's interest in taking back control of the key shipping route. Mexico accuses US firms of practices that help arm gangs, but the US gun trade associati"
3/11/2025,BBC,Champions League build-up: Liverpool host PSG plus Arteta and Emery news conferences,https://www.bbc.com/sport/football/live/c62xn89gdent,"Champions League build-up as Liverpool host PSG (Agg 1-0, 20:00 GMT) Slot - Liverpool need best display of season to beat PSG Also: Barcelona v Benfica (Agg. 1-0, 17:45), Bayer Leverkusen v Bayern Munich (Agg. 0-3, 20:00), Inter Milan v Feyenoord (Agg. 2-0, 20:00) Emery and Arteta speaking before Wednesday's action Get Involved: #bbcfootball, via WhatsApp on 03301231826 or text 81111 (UK only, standard message rates apply) Craig Nelson, Ben Ramsdale, Adwaidh Rajan, Karan Vinod & Tasnim Chowdhury"
3/11/2025,BBC,Video,https://www.bbc.com/video,"""You can dig up concrete but you cannot erase history,"" said one resident of the capital. An insect hunter from New Zealand named??George Hudson is responsible for our clocks changing twice a year. Katty Kay talks with actress Brooke Shields about her life, career and ageing. David Attenborough tells the story of the animal that once bewildered scientists. There is growing evidence that simple, everyday changes to our lives can alter our brains. Talking about who is responsible for climate destru"
3/11/2025,BBC,Audio,https://www.bbc.com/audio,Copyright 2025 BBC. All rights reserved.????The BBC is not responsible for the content of external sites.??Read about our approach to external linking. ??
3/11/2025,BBC,Style,https://www.bbc.com/culture/style,"Christopher John Rogers?�?s bold designs have made him the new star of US fashion. Backstage at his New York Fashion Week show, he talks style ?�? and clothes as a ""tool for hope"". As the Oscars approach, Kate Young talks risk taking, intimacy ?�? and why method dressing drives her ""nuts"". Nordic style is easy to wear ?�? and can even cheer us up, say its fans. As Copenhagen Fashion Week approaches, we explore the fun, functional Scandi-girl style movement. ""People are surprised at what I've said yes to"
3/11/2025,BBC,BBC Homepage,https://www.bbc.com/home,"Crossbow killer given whole life order after murder of ex-girlfriend, her sister and mother Kyle Clifford, who raped and shot his ex-partner, and killed her sister and their mother, will ""never be released from prison"", a judge says. Cargo ship still on fire after collision as owners say no sodium cyanide on board Watch: Charred cargo ship and oil tanker seen from above. Video, 00:01:04Watch: Charred cargo ship and oil tanker seen from above Police launch investigation into MP Rupert Lowe Ukrain"
3/11/2025,BBC,French lawmakers seek to bring back village bars,https://www.bbc.com/news/articles/c984n1p7qn8o,"Lawmakers in France have overwhelmingly backed a bill making it easier to open bars in villages - a move aimed at reviving social life in small rural communities. In a 156-2 vote on Monday, MPs decided to loosen strict restrictions on new bar permits to sell alcohol. The bill still needs a Senate approval to become law. Supporters say the change is needed to better cement social ties and reduce isolation - but critics warn of health risks through alcoholism. France has seen a sharp fall from abo"
3/11/2025,BBC,Aus-Eng 150th anniversary Test will be day-night match,https://www.bbc.com/sport/cricket/articles/c337m7lldy2o,"Australia will defend the Ashes at home in 2025-26, just over a year before the 150th anniversary Test The 150th anniversary fixture between England and Australia to celebrate the first men's Test match will be a day-night contest at the Melbourne Cricket Ground. Cricket Australia has said the one-off fixture will take place at the MCG, which has a capacity of approximately 100,000, from 11-15 March 2027. The MCG played host to the first Test between the sides in March 1877, with Australia winni"
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations/caribbean,"The James Beard award-winning chef's ancestral soup combines a richly simmered broth with herbs, avocado and traditional mofongo balls: garlicky twice-fried mashed green plantains. The word ""dushi"" is part of the national identity in Curacao ?�? and there is much we all can learn from this Caribbean island's sweet philosophy. The James Beard award-winning chef's ancestral soup combines a richly simmered broth with herbs, avocado and traditional mofongo balls: garlicky twice-fried mashed green plan"
3/11/2025,BBC,Arts in Motion,https://www.bbc.com/arts/arts-in-motion,"In a pioneering new collaboration, the BBC ?�? in partnership with Rolex ?�? will use its unparalleled reach to bring the best arts and culture to audiences worldwide. Rolex?�?s long-standing commitment to celebrating excellence in the arts and cultural institutions is coupled with the BBC?�?s storytelling heritage. This is Arts in Motion, a long-term joint project to enable and celebrate creative ambition on a global scale. Discover a century of film at the Academy Museum, home to 52 million objects br"
3/11/2025,BBC,Live Now,https://www.bbc.com/live/news,Copyright 2025 BBC. All rights reserved.????The BBC is not responsible for the content of external sites.??Read about our approach to external linking. ??
3/11/2025,BBC,Ukraine says talks with US 'very constructive' hours after Moscow drone attack kills three,https://www.bbc.com/news/live/c51ypekv9xwt,"A top Zelensky aide says talks with the US on ending the war in Ukraine have been ""very constructive"" so far US Secretary of State Marco Rubio told the BBC the talks would be ""good"", as he headed into the meeting in Jeddah, Saudi Arabia For Ukraine, these talks are about making up with Donald Trump, our correspondent James Waterhouse writes Meanwhile, three people have been killed in an overnight drone attack on the Moscow region - Russia says it's the largest such attack of the war ""How can thi"
3/11/2025,BBC,Technology,https://www.bbc.com/innovation/technology,"The US president blames ""radical left lunatics"" but analysts point to Tesla sales slump. Google says it is aware of an issue impacting some Chromecast devices and is working to fix. The claim has been made by the platform's owner Elon Musk, a vocal critic of Ukraine and its president. Ludocene is taking a cue from Tinder in an attempt to address a big problem for smaller developers. Edwin Rayner has had 8.7 million views for his Chappell Roan cover of Pink Pony Club. A new wave of AI has spurred"
3/11/2025,BBC,How Trump's stock market rhetoric has shifted over the years,https://www.bbc.com/news/videos/c2ljvkl9e25o,"From his first inauguration to his second term in office, US President Donald Trump has commented consistently on the stock market as a sign of America's economic success. His confidence in it, however, has shifted with the political tides. Video by Ottilie Mitchell ""You can dig up concrete but you cannot erase history,"" said one resident of the capital. Climate change, the economy and the US under Trump are issues these Canadians believe are priorities. Mark Carney has won the race to succeed J"
3/11/2025,BBC,Cheltenham Festival: Second race under way after Kopek Des Bordes win,https://www.bbc.com/sport/horse-racing/live/cdrx5748yyyt,"Next race: Arkle Challenge Trophy Novices' Chase (14:00 GMT) Kopek Des Bordes wins Michael O'Sullivan Supreme Novices' Hurdle Constitution Hill bids to regain Champion Hurdle title (16:00) Tuesday's results and racecards Get involved: #bbcracing, via WhatsApp on 03301231826 or text 81111 (UK only, standard message rates apply) by Emma Smith, Elizabeth Hudson & Jonty Colman. Edited by Marc Higginson 14:00 Arkle Novices?�? Chase (2m) Three fences to go, Majborough leads by a length. All five runners"
3/11/2025,BBC,Uganda deploys troops to South Sudan to secure capital - military chief,https://www.bbc.com/news/articles/c1d4z4lnxvxo,"Uganda has deployed special forces to South Sudan's capital, Juba, to help President Salva Kiir to ""secure it"", Uganda's military chief Gen Muhoozi Kainerugaba has said.  The move comes as tensions escalate between Kiir and his deputy Riek Machar, raising fears that their fragile peace deal could collapse and a conflict could resume.  Gen Kainerugaba did not give reasons for the deployment to the neighbouring state but said that any move against Kiir ""is a declaration of war against Uganda"". ""We"
3/11/2025,BBC,Greenland goes to polls in vote dominated by Trump and independence,https://www.bbc.com/news/articles/cr4236e2wz2o,"Residents of Greenland are going to the polls in a vote that in previous years has drawn little outside attention - but which may prove pivotal for the Arctic territory's future. US President Donald Trump's repeated interest in acquiring Greenland has put it firmly in the spotlight and fuelled the longstanding debate on the island's future ties with Copenhagen. ""There's never been a spotlight like this on Greenland before,"" says Nauja Bianco, a Danish-Greenlandic policy expert on the Arctic. Gre"
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/scotland,"The university said it faced a ??35m deficit in this financial year Badreddin Abdalla Adam Bosh was shot dead after he stabbed six people including a police officer at a hotel where asylum seekers had been housed. Uncapped teenagers Lennon Miller and James Wilson are named in Scotland's squad for this month's Nations League play-off matches with Greece. At the height of the incident, about 45 firefighters were at the scene in Musselburgh. Highland Council proposes a major revamp of the Corran Fer"
3/11/2025,BBC,European stocks steady after US markets plunge,https://www.bbc.com/news/articles/c4gdwgjkk1no,"A sell-off in global shares eased in Europe on Tuesday following a sharp fall in US stocks that came as investors raised concerns about the negative economic impact of President Donald Trump's tariffs. It followed the president saying in a TV interview that the world's biggest economy was in a ""period of transition"", when asked about suggestions of a potential recession. Since those remarks were broadcast on Sunday, top Trump officials and advisers have sought to calm investor fears. The US S&P "
3/11/2025,BBC,'They live in big fear': The BBC visits displaced Alawites in Lebanon,https://www.bbc.com/news/videos/crknlk5k42go,"At least 6,000 Syrians are believed to have crossed into neighbouring Lebanon in the last few days to escape violence in the coastal provinces of Latakia and Tartus.  The area is a stronghold of Syria's ousted former President, Bashar al-Assad, and hundreds of civilians have been killed there by the new government's security forces. BBC Beirut correspondent Carine Torbey is in Tal el Bireh - an Alawite border village in Lebanon where Syrians have found shelter. The first of an estimated 2,000 Ga"
3/11/2025,BBC,Take control of your cookies,https://www.bbc.com/usingthebbc/cookies/," Cookies help us remember you and show you more things we think you?�?ll like.  Have a browse to see what we use them for and how you can change your settings to suit you. The page will automatically reload. You may need to reload again if the build takes longer than expected.
             Hides preview environment warning banner on preview pages. Select a theme and theme mode and click ""Load theme"" to load in your theme combination."
3/11/2025,BBC,NewsNews,https://www.bbc.com/news/wales,"Following strong criticism of a social media post stating a forthcoming game was 'not for girls' Neath owner Matty Young issues an apology. The Democracy and Boundary Commission issues its final decisions for next year's Senedd expansion. Bridey Doyle-Roberts was diagnosed with a genetic condition causing progressive vision loss. Emily Rose Browning, who taught at Gladstone Primary School in Cardiff, died from a cardiac arrest. The 40-year-old died at the scene of the shooting in Rhondda Cynon T"
3/11/2025,BBC,Innovation,https://www.bbc.com/innovation,"Some people who stop eating meat have reported unpleasant effects when they return to it. China plans to invest more than a trillion dollars as it races against the US to rule advanced tech. Get timely, trusted tech news from BBC correspondents around the world, every Monday and Friday. Research suggests that a new type of immersive storytelling about nature told through virtual reality (VR) can both build empathy and inspire us to act. The claim has been made by the platform's owner Elon Musk, "
3/11/2025,BBC,Entertainment & Arts,https://www.bbc.com/culture/entertainment-news,"The Hollyoaks and reality TV star died at the age of 46 at his home in Bristol on 16 January. The Blake Lively and Justin Baldoni feud has shone a light on a part of the entertainment industry that many of those within it would rather remain invisible. The actor may not have known his wife was dead inside the home he was living in because of the disease. This year's festival will have more than 600 events from 22 May to 1 June. A 71-year-old man, from Windsor, denies stalking actress Anna Friel "
3/11/2025,BBC,Air India plane returns after plastic bags and rags clog toilets,https://www.bbc.com/news/articles/cr42drdkwyxo,"Air India has confirmed that one of its flights from the US was forced to turn around last week after passengers trying to flush away plastic bags, rags and clothes clogged up most of its toilets. The plane, which was heading from Chicago to India's capital Delhi, spent several hours in the air before it returned to the US city.  Video clips from inside the aircraft showed scenes of confusion as passengers huddled around crew members who seemed to be explaining the situation.  The incident has s"
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations/south-america,"Living on a remote, barren isle bestowed with few resources, the Rapanui needed to combine ingenious design with flawless sculpting to move the massive moai without any machinery. Nearly 20 years ago, Brazil banned access to its highest mountain. Now, a new initiative could show how ecotourism can protect the Amazon rainforest from environmental threats. Living on a remote, barren isle bestowed with few resources, the Rapanui needed to combine ingenious design with flawless sculpting to move the"
3/11/2025,BBC,Natural Wonders,https://www.bbc.com/future-planet/natural-wonders,"A music and art extravaganza takes place in an 'otherworldly' landscape amid unique volcanic rock formations. This car-free isle off Donegal's coast was last inhabited full-time in the 1970s. Now, Owey locals are resurrecting a lost way of life ?�? and adventurous travellers are welcome. With season three of The White Lotus drawing new visitors to the already bustling shores of Phuket and Koh Samui, a very different story is unfolding across the Gulf of Thailand. You can?�?t book them and you don't "
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations/europe,"The idea of seasonal eating reaches its apotheosis in Sweden on Midsummer Eve, a magical day of feasting where a cake layered with strawberries and cream is the crowning glory. From La Pubilla to Tramendu to Agut Aviny??, here are a local food journalist's recommendations of the best places to eat in the Catalan capital. The idea of seasonal eating reaches its apotheosis in Sweden on Midsummer Eve, a magical day of feasting where a cake layered with strawberries and cream is the crowning glory. F"
3/11/2025,BBC,Destinations,https://www.bbc.com/travel/destinations,"Electric Jeeps and carbon credits are unlikely to make up for gas-guzzling private flights and building mini towns in the remote savannah. So, what should travellers be looking for? A rugged land of glaciers, mountains and fjords, South Georgia is one of the remotest places on Earth. Once symbolic of the power and wealth of the Nattukottai Chettiar community, thousands of gigantic and glamourous mansions in Tamil Nadu now lie in ruins. Each year, the small South Australian town of Whyalla become"
3/11/2025,BBC,Stock markets plunge over Trump recession fears,https://www.bbc.com/,"In a speech to allies and in that infamous Oval Office row, the vice-president came out punching - but what is he fighting for? As questions remain over how the tanker collision happened, here is a timeline of how it unfolded. In a speech to allies and in that infamous Oval Office row, the vice-president came out punching - but what is he fighting for? As questions remain over how the tanker collision happened, here is a timeline of how it unfolded. Moscow was hit by the biggest drone attack of "
3/11/2025,BBC,Podcasts,https://www.bbc.com/audio/categories,Copyright 2025 BBC. All rights reserved.????The BBC is not responsible for the content of external sites.??Read about our approach to external linking. ??
3/11/2025,The Guardian,No Title,https://www.theguardian.com/preference/edition/au,"
                  Start your day with a breakdown of the key stories and why
                  they matter
                 
                  Finish your day with a three-minute roundup of the stories
                  that matter
                 
                  Enjoy the weekend with five essential, immersive reads from
                  across the world
                 
Privacy Notice: Newsletters may contain info about charities,
            online ads, and content funded by outside pa"
3/11/2025,The Guardian,Newsletters,https://www.theguardian.com/email-newsletters,"Choose from 58 available newsletters. The best Guardian journalism, free to your inbox Nesrine Malik and Jason Okundaye deliver your weekly dose of Black life and culture from around the world Archie Bland and Nimo Omer take you through the top stories and what they mean, free every weekday morning An 11-part series of newsletters exploring why we often feel overwhelmed, and what can be done to avoid it. Get tips for staying unruffled delivered straight to your inbox each week An exclusive look "
3/11/2025,The Guardian,What can Canada expect from its next PM? The Mark Carney I knew,https://www.theguardian.com/business/2025/mar/11/what-can-canada-expect-from-its-next-pm-the-mark-carney-i-knew,"In his seven years as Bank of England governor, Carney was charming and self-confident but had a volcanic temper Smart, smooth, tough and a liberal globalist to the ends of his fingertips. That was how Mark Carney came across in his near seven-year stint as governor of the Bank of England. Judging by how he ran the Old Lady of Threadneedle Street, Donald Trump should not expect too much flattery from Canada?�?s new prime minister. Quite the opposite, in fact. From the moment he took over as govern"
3/11/2025,The Guardian,Boohoo rebrands as Debenhams amid drop in youth labels?�? sales,https://www.theguardian.com/business/2025/mar/11/boohoo-rebrands-as-debenhams-turnaround,"Chief executive says sales figures are down by more than a fifth but its brands still carry ?�?significant potential?�? The online fashion retailer Boohoo is to rename itself Debenhams, the department store brand it bought out of administration four years ago, after sales from its young fashion labels sank more than a fifth amid heavy competition from the likes of Shein. Dan Finley, the chief executive of the online fashion specialist, said sales for its founding brand Boohoo, as well as MAN and Pre"
3/11/2025,The Guardian,No Title,https://www.theguardian.com/us,"You are viewing the US homepage??View the International homepage Sign up for Fighting Back Big thinkers on what we can do to protect civil liberties and fundamental freedoms in a Trump presidency. From our opinion desk. Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information click here for our policy. This site is protected by reCAPTCHA and the Google Privacy Policy and Terms of Services apply. Sophia embarks on the gru"
3/11/2025,The Guardian,No Title,https://uploads.guim.co.uk/2024/08/27/TAX_STRATEGY_FOR_THE_YEAR_ENDED_31_MARCH_2025.pdf,No content available.
3/11/2025,The Guardian,No Title,https://www.theguardian.com/music,No content available.
3/11/2025,The Guardian,No Title,https://www.theguardian.com/us-news/all,No content available.
3/11/2025,The Guardian,Guardian Licensing,https://licensing.theguardian.com/,No content available.
3/11/2025,The Guardian,Football Weekly,https://www.theguardian.com/football,"
                    Sign up for Football Daily
                 
                        Kick off your afternoons with the Guardian's take on the world of football
                     
Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information click here for our privacy policy.
             
                We operate Google reCAPTCHA to protect our website and the Google Privacy Policy and Terms of Service apply.
     "
3/11/2025,The Guardian,No Title,https://www.theguardian.com/fashion,"
                    Sign up for Fashion Statement
                 
                        Style, with substance: what's really trending this week, a roundup of the best fashion journalism and your wardrobe dilemmas solved
                     
Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information click here for our privacy policy.
             
                We operate Google reCAPTCHA to protect our website and"
3/11/2025,The Guardian,No Title,https://www.theguardian.com/profile/editorial,Editorials from the Guardian. All Guardian and Observer editorials can be found here
3/11/2025,The Guardian,No Title,https://www.theguardian.com/observer,No content available.
3/11/2025,The Guardian,"After a Musk post, Canada professor convicted in absentia plunges back in public eye",https://www.theguardian.com/world/2025/mar/11/hassan-diab-canada-professor-convicted-elon-musk,"Hassan Diab, who maintains innocence in 1980 Paris attack, fears extradition fight as rightwing media seizes on his case Until recently, Hassan Diab?�?s life in Ottawa had begun to settle back into a quiet suburban routine: spending his days teaching sociology part time at Carleton University, taking his two youngest children to the park to play football, or going for an afternoon swim. It had been well over a year since he was convicted in absentia for carrying out a deadly bomb attack on a Paris"
3/11/2025,The Guardian,No Title,https://www.theguardian.com/world/africa,No content available.
3/11/2025,The Guardian,No Title,https://www.theguardian.com/technology,Paid content is paid for and controlled by an advertiser and produced by the Guardian Labs team.
3/11/2025,The Guardian,"?�?Miracle spring water?�? lands Christian TV channel with ??150,000 Ofcom fine",https://www.theguardian.com/media/2025/mar/11/miracle-spring-water-ofcom-fine-peter-popoff-word-network,"Regulator says claims of product?�?s healing powers aired on The Word Network had potential to cause harm A religious TV channel has been fined ??150,000 for giving UK airtime to an evangelist selling ?�?miracle spring water?�? that was claimed to cure illnesses such as lung cancer and diabetes and produce huge financial windfalls. Britain?�?s communications regulator, Ofcom, penalised the operator of The Word Network, a religious channel aimed at the Christian community available via pay TV, after an in"
